Date,Open
7/7/2015,4993.759766
7/6/2015,4963.799805
7/2/2015,5024.299805
7/1/2015,5029.049805
6/30/2015,5000.149902
6/29/2015,5021.209961
6/26/2015,5113.259766
6/25/2015,5139.47998
6/24/2015,5151.379883
6/23/2015,5161.680176
6/22/2015,5147.870117
6/19/2015,5139.77002
6/18/2015,5082.060059
6/17/2015,5067.680176
6/16/2015,5023.580078
6/15/2015,5011.790039
6/12/2015,5060.240234
6/11/2015,5088.259766
6/10/2015,5029.410156
6/9/2015,5013.129883
6/8/2015,5066.649902
6/5/2015,5057.040039
6/4/2015,5078.220215
6/3/2015,5098.47998
6/2/2015,5063.470215
6/1/2015,5094.939941
5/29/2015,5093.100098
5/28/2015,5096.339844
5/27/2015,5047.859863
5/26/2015,5076.910156
5/22/2015,5085.390137
5/21/2015,5065.939941
5/20/2015,5072.439941
5/19/2015,5080.439941
5/18/2015,5040.919922
5/15/2015,5059.149902
5/14/2015,5016.680176
5/13/2015,4991.419922
5/12/2015,4966.439941
5/11/2015,5003.259766
5/8/2015,4991.629883
5/7/2015,4917.75
5/6/2015,4956.700195
5/5/2015,5000.200195
5/4/2015,5018.350098
5/1/2015,4966.319824
4/30/2015,4996.990234
4/29/2015,5028.450195
4/28/2015,5063.259766
4/27/2015,5104.359863
4/24/2015,5096.339844
4/23/2015,5020.220215
4/22/2015,5026.569824
4/21/2015,5023.959961
4/20/2015,4958.069824
4/17/2015,4966.109863
4/16/2015,4999.359863
4/15/2015,4992.620117
4/14/2015,4988.819824
4/13/2015,5001.549805
4/10/2015,4977.029785
4/9/2015,4950.839844
4/8/2015,4914.149902
4/7/2015,4917.5
4/6/2015,4855.939941
4/2/2015,4885.410156
4/1/2015,4894.359863
3/31/2015,4925.910156
3/30/2015,4921.779785
3/27/2015,4863.740234
3/26/2015,4835.709961
3/25/2015,5002.830078
3/24/2015,5010.100098
3/23/2015,5020.600098
3/20/2015,5033.470215
3/19/2015,4982.02002
3/18/2015,4926.830078
3/17/2015,4912.649902
3/16/2015,4897.27002
3/13/2015,4885.540039
3/12/2015,4853.97998
3/11/2015,4866.939941
3/10/2015,4899.509766
3/9/2015,4936.080078
3/6/2015,4967.240234
3/5/2015,4979.950195
3/4/2015,4961.240234
3/3/2015,4990.700195
3/2/2015,4973.430176
2/27/2015,4985.029785
2/26/2015,4969.27002
2/25/2015,4960.359863
2/24/2015,4956.209961
2/23/2015,4953.100098
2/20/2015,4919.779785
2/19/2015,4901.509766
2/18/2015,4890.839844
2/17/2015,4889.990234
2/13/2015,4869.72998
2/12/2015,4828.080078
2/11/2015,4788.370117
2/10/2015,4754.629883
2/9/2015,4723.72998
2/6/2015,4768.839844
2/5/2015,4729.649902
2/4/2015,4699.810059
2/3/2015,4693.25
2/2/2015,4650.600098
1/30/2015,4671.209961
1/29/2015,4635.72998
1/28/2015,4740.689941
1/27/2015,4698.22998
1/26/2015,4752.359863
1/23/2015,4748.189941
1/22/2015,4690.930176
1/21/2015,4641.950195
1/20/2015,4655.839844
1/16/2015,4566.379883
1/15/2015,4657.459961
1/14/2015,4610.759766
1/13/2015,4708.740234
1/12/2015,4714.069824
1/9/2015,4744.470215
1/8/2015,4689.540039
1/7/2015,4626.839844
1/6/2015,4666.850098
1/5/2015,4700.339844
1/2/2015,4760.240234
12/31/2014,4790.529785
12/30/2014,4793.609863
12/29/2014,4801.259766
12/26/2014,4788.060059
12/24/2014,4770.120117
12/23/2014,4798.029785
12/22/2014,4759.040039
12/19/2014,4752.600098
12/18/2014,4712.390137
12/17/2014,4556.899902
12/16/2014,4572.790039
12/15/2014,4679.669922
12/12/2014,4665.350098
12/11/2014,4704.649902
12/10/2014,4754.419922
12/9/2014,4685.200195
12/8/2014,4769.759766
12/5/2014,4776.580078
12/4/2014,4772
12/3/2014,4761.310059
12/2/2014,4732.970215
12/1/2014,4777.72998
11/28/2014,4797.100098
11/26/2014,4760.22998
11/25/2014,4762.390137
11/24/2014,4725.169922
11/21/2014,4751.009766
11/20/2014,4655.200195
11/19/2014,4694.779785
11/18/2014,4674.839844
11/17/2014,4678.439941
11/14/2014,4679.850098
11/13/2014,4681.560059
11/12/2014,4644.629883
11/11/2014,4649.189941
11/10/2014,4635.100098
11/7/2014,4636.890137
11/6/2014,4616.779785
11/5/2014,4649.470215
11/4/2014,4623.77002
11/3/2014,4633.709961
10/31/2014,4639.450195
10/30/2014,4532.100098
10/29/2014,4551.370117
10/28/2014,4505.72998
10/27/2014,4469.02002
10/24/2014,4459.459961
10/23/2014,4427.439941
10/22/2014,4429.160156
10/21/2014,4359.169922
10/20/2014,4254.160156
10/17/2014,4275.089844
10/16/2014,4133.25
10/15/2014,4154.100098
10/14/2014,4246.22998
10/13/2014,4274.910156
10/10/2014,4354.629883
10/9/2014,4458.290039
10/8/2014,4385.700195
10/7/2014,4433.910156
10/6/2014,4492.399902
10/3/2014,4456.810059
10/2/2014,4421.25
10/1/2014,4486.649902
9/30/2014,4512.640137
9/29/2014,4465.839844
9/26/2014,4476.47998
9/25/2014,4540.819824
9/24/2014,4514.919922
9/23/2014,4511.319824
9/22/2014,4568.450195
9/19/2014,4606.129883
9/18/2014,4575.740234
9/17/2014,4553.959961
9/16/2014,4502.109863
9/15/2014,4567.450195
9/12/2014,4588.77002
9/11/2014,4567.640137
9/10/2014,4554.149902
9/9/2014,4588.830078
9/8/2014,4579.060059
9/5/2014,4560.629883
9/4/2014,4581.52002
9/3/2014,4610.140137
9/2/2014,4592.419922
8/29/2014,4571.759766
8/28/2014,4552.549805
8/27/2014,4574.350098
8/26/2014,4563.810059
8/25/2014,4563.720215
8/22/2014,4534.870117
8/21/2014,4526.720215
8/20/2014,4517.75
8/19/2014,4514.259766
8/18/2014,4490.529785
8/15/2014,4479.640137
8/14/2014,4438.129883
8/13/2014,4407.870117
8/12/2014,4394.689941
8/11/2014,4387.379883
8/8/2014,4340.879883
8/7/2014,4373.25
8/6/2014,4326.279785
8/5/2014,4364.589844
8/4/2014,4365.620117
8/1/2014,4363.390137
7/31/2014,4421.290039
7/30/2014,4468.439941
7/29/2014,4456.069824
7/28/2014,4451.120117
7/25/2014,4448.060059
7/24/2014,4481.609863
7/23/2014,4468.160156
7/22/2014,4444.939941
7/21/2014,4421.200195
7/18/2014,4379.939941
7/17/2014,4411.52002
7/16/2014,4446.169922
7/15/2014,4444.910156
7/14/2014,4441.390137
7/11/2014,4401.049805
7/10/2014,4352.040039
7/9/2014,4403.029785
7/8/2014,4442.870117
7/7/2014,4477.740234
7/3/2014,4472.890137
7/2/2014,4457.859863
7/1/2014,4424.709961
6/30/2014,4398.370117
6/27/2014,4371.799805
6/26/2014,4379.439941
6/25/2014,4341.819824
6/24/2014,4367.899902
6/23/2014,4368.959961
6/20/2014,4365.370117
6/19/2014,4370.140137
6/18/2014,4341.180176
6/17/2014,4316.009766
6/16/2014,4303.930176
6/13/2014,4315.310059
6/12/2014,4323.109863
6/11/2014,4322.919922
6/10/2014,4329.200195
6/9/2014,4324.350098
6/6/2014,4312.759766
6/5/2014,4259.120117
6/4/2014,4222.209961
6/3/2014,4222.040039
6/2/2014,4247.959961
5/30/2014,4251.490234
5/29/2014,4238.040039
5/28/2014,4234.959961
5/27/2014,4206.439941
5/23/2014,4159.779785
5/22/2014,4136.089844
5/21/2014,4105.959961
5/20/2014,4121.109863
5/19/2014,4080.330078
5/16/2014,4070.350098
5/15/2014,4096.529785
5/14/2014,4122.080078
5/13/2014,4144.899902
5/12/2014,4092.840088
5/9/2014,4043.439941
5/8/2014,4053.280029
5/7/2014,4085.48999
5/6/2014,4128.220215
5/5/2014,4099.25
5/2/2014,4138.629883
5/1/2014,4121.25
4/30/2014,4085.189941
4/29/2014,4089.51001
4/28/2014,4091.810059
4/25/2014,4125.160156
4/24/2014,4174.609863
4/23/2014,4160.899902
4/22/2014,4132.060059
4/21/2014,4105.370117
4/17/2014,4080.300049
4/16/2014,4066.820068
4/15/2014,4032.629883
4/14/2014,4038.060059
4/11/2014,4015.070068
4/10/2014,4181.209961
4/9/2014,4129.629883
4/8/2014,4085.179932
4/7/2014,4110.919922
4/4/2014,4263.939941
4/3/2014,4282.180176
4/2/2014,4281.609863
4/1/2014,4219.870117
3/31/2014,4185.629883
3/28/2014,4163.180176
3/27/2014,4169.350098
3/26/2014,4254.97998
3/25/2014,4252.649902
3/24/2014,4289.490234
3/21/2014,4339.899902
3/20/2014,4297.990234
3/19/2014,4331.459961
3/18/2014,4286.220215
3/17/2014,4274.220215
3/14/2014,4250.450195
3/13/2014,4338.259766
3/12/2014,4288.600098
3/11/2014,4342.930176
3/10/2014,4332.620117
3/7/2014,4370.97998
3/6/2014,4368.810059
3/5/2014,4352.759766
3/4/2014,4327.850098
3/3/2014,4261.419922
2/28/2014,4323.52002
2/27/2014,4291.470215
2/26/2014,4300.450195
2/25/2014,4298.47998
2/24/2014,4273.319824
2/21/2014,4282.169922
2/20/2014,4241.459961
2/19/2014,4260.740234
2/18/2014,4253.709961
2/14/2014,4237
2/13/2014,4171.580078
2/12/2014,4196.850098
2/11/2014,4154.660156
2/10/2014,4125.120117
2/7/2014,4081.820068
2/6/2014,4022.659912
2/5/2014,4015.5
2/4/2014,4019.439941
2/3/2014,4105.060059
1/31/2014,4068.629883
1/30/2014,4098.810059
1/29/2014,4060.610107
1/28/2014,4067.860107
1/27/2014,4132.220215
1/24/2014,4194.970215
1/23/2014,4224.359863
1/22/2014,4234.580078
1/21/2014,4222.97998
1/17/2014,4207.819824
1/16/2014,4209.589844
1/15/2014,4196.529785
1/14/2014,4129.600098
1/13/2014,4167.410156
1/10/2014,4168.939941
1/9/2014,4179.040039
1/8/2014,4154.279785
1/7/2014,4128.569824
1/6/2014,4137.029785
1/3/2014,4148.560059
1/2/2014,4160.029785
12/31/2013,4161.509766
12/30/2013,4153.580078
12/27/2013,4173.359863
12/26/2013,4164.209961
12/24/2013,4150.640137
12/23/2013,4136.149902
12/20/2013,4064.889893
12/19/2013,4059.340088
12/18/2013,4024.669922
12/17/2013,4028.879883
12/16/2013,4019.370117
12/13/2013,4015.530029
12/12/2013,4004.75
12/11/2013,4061.669922
12/10/2013,4061.169922
12/9/2013,4073.75
