400,-96
401,-100
402,-106
403,-106
404,-108
405,-112
406,-114
407,-115
408,-117
409,-120
410,-128
411,-128
412,-130
413,-134
414,-133
415,-134
416,-136
417,-131
418,-132
419,-135
420,-128
421,-133
422,-136
423,-133
424,-138
425,-137
426,-138
427,-137
428,-137
429,-143
430,-140
431,-136
432,-134
433,-127
434,-115
435,-97
436,-70
437,-29
438,20
439,67
440,105
441,124
442,131
443,135
444,120
445,101
446,75
447,56
448,45
449,38
450,37
451,33
452,20
453,3
454,-15
455,-41
456,-60
457,-48
458,-25
459,-7
460,-5
461,-38
462,-82
463,-118
464,-128
465,-128
466,-126
467,-124
468,-136
469,-148
470,-159
471,-159
472,-156
473,-155
474,-159
475,-157
476,-153
477,-155
478,-156
479,-159
480,-159
481,-156
482,-156
483,-152
484,-155
485,-155
486,-159
487,-163
488,-160
489,-158
490,-158
491,-160
492,-165
493,-162
494,-165
495,-167
496,-169
497,-168
498,-164
499,-163
500,-159
501,-162
502,-167
503,-173
504,-173
505,-177
506,-177
507,-176
508,-174
509,-175
510,-170
511,-169
512,-175
513,-174
514,-177
515,-179
516,-184
517,-180
518,-175
519,-171
520,-169
521,-168
522,-174
523,-168
524,-168
525,-170
526,-168
527,-167
528,-165
529,-160
530,-161
531,-161
532,-157
533,-156
534,-150
535,-142
536,-138
537,-138
538,-134
539,-135
540,-138
541,-135
542,-141
543,-141
544,-135
545,-137
546,-135
547,-131
548,-136
549,-137
550,-138
551,-137
552,-139
553,-134
554,-135
555,-137
556,-141
557,-141
558,-138
559,-138
560,-139
561,-137
562,-141
563,-142
564,-138
565,-135
566,-137
567,-136
568,-138
569,-139
570,-142
571,-136
572,-137
573,-133
574,-132
575,-137
576,-136
577,-137
578,-134
579,-130
580,-128
581,-128
582,-125
583,-125
584,-125
585,-123
586,-126
587,-130
588,-132
589,-126
590,-121
591,-115
592,-107
593,-103
594,-104
595,-103
596,-99
597,-89
598,-87
599,-87
600,-78
601,-75
602,-77
603,-74
604,-75
605,-77
606,-85
607,-87
608,-91
609,-94
610,-97
611,-94
612,-99
613,-104
614,-106
615,-110
616,-111
617,-112
618,-113
619,-119
620,-121
621,-121
622,-128
623,-125
624,-125
625,-128
626,-125
627,-120
628,-117
629,-120
630,-117
631,-120
632,-124
633,-126
634,-126
635,-123
636,-123
637,-116
638,-111
639,-112
640,-114
641,-111
642,-107
643,-103
644,-85
645,-64
646,-36
647,6
648,57
649,101
650,144
651,164
652,173
653,175
654,169
655,143
656,118
657,100
658,89
659,80
660,79
661,74
662,61
663,40
664,13
665,-11
666,-24
667,-11
668,13
669,24
670,19
671,-14
672,-55
673,-87
674,-96
675,-92
676,-90
677,-95
678,-103
679,-121
680,-122
681,-124
682,-119
683,-119
684,-117
685,-118
686,-118
687,-114
688,-119
689,-117
690,-118
691,-115
692,-114
693,-117
694,-118
695,-121
696,-125
697,-123
698,-125
699,-120
700,-126
701,-122
702,-126
703,-121
704,-122
705,-123
706,-127
707,-132
708,-130
709,-132
710,-128
711,-130
712,-133
713,-134
714,-134
715,-136
716,-137
717,-134
718,-136
719,-134
720,-134
721,-132
722,-135
723,-145
724,-145
725,-145
726,-145
727,-137
728,-134
729,-132
730,-131
731,-131
732,-134
733,-135
734,-132
735,-131
736,-126
737,-121
738,-119
739,-115
740,-116
741,-110
742,-109
743,-104
744,-99
745,-95
746,-88
747,-85
748,-83
749,-79
750,-81
751,-82
752,-80
753,-83
754,-83
755,-77
756,-76
757,-73
758,-77
759,-79
760,-81
761,-78
762,-80
763,-82
764,-75
765,-77
766,-74
767,-74
768,-77
769,-74
770,-75
771,-79
772,-85
773,-84
774,-82
775,-83
776,-84
777,-83
778,-84
779,-84
780,-83
781,-81
782,-83
783,-77
784,-76
785,-80
786,-80
787,-81
788,-81
789,-82
790,-80
791,-81
792,-79
793,-77
794,-73
795,-73
796,-77
797,-79
798,-78
799,-76
800,-78
801,-76
802,-75
803,-74
804,-74
805,-70
806,-69
807,-67
808,-61
809,-56
810,-52
811,-48
812,-43
813,-42
814,-37
815,-35
816,-32
817,-34
818,-31
819,-31
820,-34
821,-38
822,-38
823,-46
824,-54
825,-57
826,-59
827,-62
828,-58
829,-58
830,-63
831,-63
832,-65
833,-70
834,-77
835,-78
836,-80
837,-82
838,-82
839,-82
840,-80
841,-81
842,-87
843,-86
844,-89
845,-84
846,-82
847,-75
848,-79
849,-77
850,-82
851,-84
852,-87
853,-87
854,-82
855,-79
856,-76
857,-72
858,-65
859,-56
860,-46
861,-24
862,11
863,55
864,105
865,150
866,174
867,188
868,188
869,176
870,157
871,135
872,115
873,106
874,101
875,100
876,100
877,95
878,77
879,59
880,33
881,10
882,10
883,34
884,54
885,61
886,41
887,-3
888,-43
889,-66
890,-74
891,-72
892,-74
893,-77
894,-86
895,-94
896,-96
897,-102
898,-101
899,-96
900,-100
901,-101
902,-103
903,-100
904,-101
905,-101
906,-101
907,-105
908,-102
909,-101
910,-104
911,-98
912,-100
913,-99
914,-99
915,-102
916,-107
917,-109
918,-112
919,-111
920,-109
921,-106
922,-109
923,-110
924,-113
925,-114
926,-114
927,-117
928,-115
929,-117
930,-119
931,-118
932,-115
933,-119
934,-118
935,-119
936,-125
937,-126
938,-126
939,-124
940,-125
941,-123
942,-123
943,-122
944,-119
945,-121
946,-120
947,-115
948,-115
949,-116
950,-116
951,-116
952,-111
953,-109
954,-106
955,-104
956,-100
957,-98
958,-99
959,-96
960,-93
961,-92
962,-91
963,-89
964,-86
965,-80
966,-79
967,-76
968,-75
969,-73
970,-79
971,-76
972,-75
973,-76
974,-77
975,-79
976,-76
977,-77
978,-77
979,-78
980,-83
981,-81
982,-82
983,-81
984,-82
985,-77
986,-82
987,-85
988,-88
989,-86
990,-93
991,-86
992,-87
993,-84
994,-82
995,-88
996,-89
997,-92
998,-93
999,-92
1000,-95
1001,-92
1002,-93
1003,-91
1004,-91
1005,-86
1006,-91
1007,-90
1008,-91
1009,-93
1010,-92
1011,-84
1012,-88
1013,-85
1014,-89
1015,-87
1016,-88
1017,-87
1018,-85
1019,-84
1020,-84
1021,-75
1022,-70
1023,-71
1024,-68
1025,-66
1026,-62
1027,-54
1028,-55
1029,-46
1030,-42
1031,-40
1032,-36
1033,-42
1034,-50
1035,-52
1036,-53
1037,-64
1038,-61
1039,-61
1040,-64
1041,-64
1042,-65
1043,-70
1044,-73
1045,-73
1046,-77
1047,-80
1048,-84
1049,-91
1050,-96
1051,-94
1052,-93
1053,-91
1054,-93
1055,-95
1056,-92
1057,-92
1058,-90
1059,-94
1060,-95
1061,-95
1062,-98
1063,-95
1064,-94
1065,-92
1066,-87
1067,-89
1068,-87
1069,-89
1070,-88
1071,-90
1072,-85
1073,-77
1074,-66
1075,-47
1076,-17
1077,21
1078,71
1079,118
1080,147
1081,166
1082,173
1083,170
1084,158
1085,144
1086,118
1087,101
1088,91
1089,91
1090,86
1091,89
1092,85
1093,63
1094,46
1095,25
1096,16
1097,31
1098,54
1099,73
1100,64
1101,32
1102,-8
1103,-43
1104,-55
1105,-58
1106,-62
1107,-67
1108,-80
1109,-92
1110,-100
1111,-103
1112,-98
1113,-95
1114,-92
1115,-89
1116,-91
1117,-95
1118,-93
1119,-96
1120,-99
1121,-95
1122,-93
1123,-92
1124,-93
1125,-92
1126,-97
1127,-96
1128,-96
1129,-93
1130,-94
1131,-95
1132,-102
1133,-104
1134,-104
1135,-104
1136,-104
1137,-106
1138,-110
1139,-111
1140,-111
1141,-109
1142,-112
1143,-112
1144,-115
1145,-117
1146,-119
1147,-115
1148,-120
1149,-117
1150,-115
1151,-114
1152,-114
1153,-116
1154,-117
1155,-118
1156,-118
1157,-122
1158,-119
1159,-115
1160,-111
1161,-110
1162,-111
1163,-111
1164,-113
1165,-113
1166,-108
1167,-109
1168,-104
1169,-101
1170,-98
1171,-100
1172,-92
1173,-91
1174,-90
1175,-87
1176,-85
1177,-77
1178,-79
1179,-77
1180,-78
1181,-77
1182,-77
1183,-79
1184,-77
1185,-74
1186,-74
1187,-71
1188,-73
1189,-71
1190,-72
1191,-75
1192,-77
1193,-76
1194,-77
1195,-83
1196,-81
1197,-80
1198,-81
1199,-84
1200,-88
1201,-87
1202,-89
1203,-92
1204,-90
1205,-91
1206,-88
1207,-89
1208,-89
1209,-94
1210,-92
1211,-97
1212,-95
1213,-92
1214,-88
1215,-92
1216,-97
1217,-101
1218,-101
1219,-100
1220,-99
1221,-97
1222,-94
1223,-94
1224,-93
1225,-92
1226,-95
1227,-97
1228,-99
1229,-98
1230,-96
1231,-99
1232,-91
1233,-91
1234,-88
1235,-88
1236,-84
1237,-83
1238,-82
1239,-72
1240,-72
1241,-69
1242,-65
1243,-59
1244,-62
1245,-60
1246,-61
1247,-55
1248,-52
1249,-49
1250,-52
1251,-60
1252,-64
1253,-69
1254,-75
1255,-75
1256,-77
1257,-77
1258,-82
1259,-83
1260,-81
1261,-85
1262,-86
1263,-93
1264,-98
1265,-102
1266,-106
1267,-109
1268,-104
1269,-100
1270,-102
1271,-106
1272,-105
1273,-105
1274,-102
1275,-105
1276,-107
1277,-103
1278,-102
1279,-103
1280,-104
1281,-100
1282,-103
1283,-102
1284,-99
1285,-98
1286,-92
1287,-89
1288,-86
1289,-79
1290,-71
1291,-54
1292,-21
1293,21
1294,75
1295,124
1296,158
1297,174
1298,172
1299,165
1300,149
1301,126
1302,102
1303,84
1304,75
1305,73
1306,74
1307,76
1308,64
1309,44
1310,18
1311,-12
1312,-23
1313,-8
1314,19
1315,40
1316,38
1317,4
1318,-39
1319,-76
1320,-85
1321,-81
1322,-77
1323,-77
1324,-88
1325,-97
1326,-104
1327,-105
1328,-108
1329,-105
1330,-104
1331,-97
1332,-101
1333,-96
1334,-97
1335,-100
1336,-101
1337,-104
1338,-104
1339,-104
1340,-102
1341,-102
1342,-95
1343,-97
1344,-98
1345,-96
1346,-101
1347,-103
1348,-107
1349,-110
1350,-109
1351,-107
1352,-106
1353,-103
1354,-106
1355,-106
1356,-109
1357,-112
1358,-111
1359,-110
1360,-104
1361,-107
1362,-105
1363,-107
1364,-109
1365,-110
1366,-116
1367,-118
1368,-113
1369,-113
1370,-116
1371,-109
1372,-115
1373,-113
1374,-113
1375,-115
1376,-112
1377,-109
1378,-102
1379,-103
1380,-101
1381,-102
1382,-101
1383,-102
1384,-99
1385,-95
1386,-89
1387,-88
1388,-91
1389,-88
1390,-86
1391,-78
1392,-77
1393,-74
1394,-74
1395,-68
1396,-66
1397,-68
1398,-68
1399,-71
1400,-68
1401,-65
1402,-67
1403,-64
1404,-61
1405,-64
1406,-66
1407,-67
1408,-63
1409,-65
1410,-71
1411,-71
1412,-73
1413,-73
1414,-72
1415,-64
1416,-67
1417,-70
1418,-76
1419,-75
1420,-73
1421,-76
1422,-77
1423,-75
1424,-72
1425,-73
1426,-70
1427,-71
1428,-76
1429,-78
1430,-80
1431,-79
1432,-77
1433,-71
1434,-68
1435,-68
1436,-74
1437,-71
1438,-74
1439,-75
1440,-68
1441,-67
1442,-64
1443,-63
1444,-63
1445,-72
1446,-74
1447,-71
1448,-66
1449,-59
1450,-54
1451,-47
1452,-49
1453,-46
1454,-37
1455,-38
1456,-39
1457,-37
1458,-32
1459,-28
1460,-27
1461,-22
1462,-24
1463,-28
1464,-37
1465,-40
1466,-48
1467,-43
1468,-44
1469,-46
1470,-48
1471,-51
1472,-52
1473,-51
1474,-56
1475,-63
1476,-69
1477,-75
1478,-78
1479,-81
1480,-80
1481,-82
1482,-82
1483,-79
1484,-80
1485,-78
1486,-79
1487,-78
1488,-77
1489,-78
1490,-77
1491,-79
1492,-83
1493,-80
1494,-79
1495,-73
1496,-72
1497,-71
1498,-69
1499,-69
1500,-68
1501,-65
1502,-57
1503,-52
1504,-32
1505,-12
1506,19
1507,60
1508,107
1509,158
1510,190
1511,209
1512,217
1513,212
1514,200
1515,177
1516,150
1517,135
1518,126
1519,121
1520,119
1521,120
1522,102
1523,78
1524,46
1525,21
1526,22
1527,43
1528,60
1529,69
1530,57
1531,27
1532,-14
1533,-35
1534,-46
1535,-45
1536,-46
1537,-50
1538,-56
1539,-63
1540,-66
1541,-63
1542,-57
1543,-53
1544,-53
1545,-52
1546,-53
1547,-51
1548,-52
1549,-53
1550,-50
1551,-45
1552,-43
1553,-46
1554,-43
1555,-44
1556,-49
1557,-46
1558,-50
1559,-47
1560,-47
1561,-48
1562,-52
1563,-55
1564,-55
1565,-58
1566,-60
1567,-60
1568,-55
1569,-56
1570,-55
1571,-55
1572,-56
1573,-63
1574,-70
1575,-72
1576,-71
1577,-71
1578,-66
1579,-68
1580,-66
1581,-69
1582,-73
1583,-74
1584,-77
1585,-76
1586,-72
1587,-67
1588,-66
1589,-70
1590,-71
1591,-77
1592,-75
1593,-73
1594,-67
1595,-66
1596,-67
1597,-61
1598,-59
1599,-60
1600,-53
1601,-53
1602,-50
1603,-45
1604,-42
1605,-43
1606,-42
1607,-37
1608,-34
1609,-33
1610,-32
1611,-26
1612,-29
1613,-26
1614,-24
1615,-22
1616,-19
1617,-21
1618,-26
1619,-27
1620,-27
1621,-26
1622,-25
1623,-24
1624,-23
1625,-19
1626,-23
1627,-24
1628,-32
1629,-35
1630,-31
1631,-27
1632,-26
1633,-29
1634,-31
1635,-31
1636,-32
1637,-30
1638,-34
1639,-31
1640,-31
1641,-30
1642,-26
1643,-27
1644,-28
1645,-26
1646,-25
1647,-24
1648,-24
1649,-26
1650,-28
1651,-23
1652,-23
1653,-20
1654,-22
1655,-23
1656,-20
1657,-19
1658,-19
1659,-18
1660,-15
1661,-15
1662,-15
1663,-13
1664,-15
1665,-12
1666,-13
1667,-7
1668,-5
1669,-3
1670,6
1671,12
1672,14
1673,19
1674,20
1675,19
1676,17
1677,19
1678,27
1679,30
1680,27
1681,20
1682,13
1683,10
1684,7
1685,5
1686,0
1687,3
1688,3
1689,5
1690,3
1691,-4
1692,-6
1693,-13
1694,-18
1695,-18
1696,-22
1697,-20
1698,-21
1699,-24
1700,-26
1701,-27
1702,-28
1703,-29
1704,-32
1705,-29
1706,-23
1707,-23
1708,-18
1709,-20
1710,-25
1711,-25
1712,-20
1713,-19
1714,-19
1715,-7
1716,-10
1717,-11
1718,-10
1719,-8
1720,-2
1721,13
1722,31
1723,73
1724,121
1725,175
1726,212
1727,241
1728,253
1729,254
1730,246
1731,231
1732,206
1733,190
1734,179
1735,174
1736,177
1737,177
1738,174
1739,159
1740,141
1741,117
1742,99
1743,105
1744,127
1745,145
1746,143
1747,117
1748,67
1749,22
1750,-4
1751,-12
1752,-8
1753,-6
1754,-13
1755,-23
1756,-37
1757,-43
1758,-40
1759,-45
1760,-40
1761,-38
1762,-35
1763,-34
1764,-39
1765,-37
1766,-41
1767,-38
1768,-40
1769,-44
1770,-40
1771,-38
1772,-40
1773,-41
1774,-43
1775,-45
1776,-53
1777,-48
1778,-51
1779,-54
1780,-52
1781,-56
1782,-59
1783,-65
1784,-62
1785,-61
1786,-63
1787,-64
1788,-62
1789,-65
1790,-67
1791,-74
1792,-72
1793,-76
1794,-77
1795,-79
1796,-78
1797,-75
1798,-71
1799,-71
1800,-72
1801,-76
1802,-73
1803,-72
1804,-73
1805,-76
1806,-71
1807,-67
1808,-64
1809,-67
1810,-70
1811,-70
1812,-66
1813,-66
1814,-62
1815,-57
1816,-55
1817,-56
1818,-51
1819,-53
1820,-52
1821,-48
1822,-43
1823,-37
1824,-32
1825,-28
1826,-26
1827,-23
1828,-23
1829,-24
1830,-25
1831,-27
1832,-27
1833,-25
1834,-20
1835,-16
1836,-19
1837,-21
1838,-23
1839,-26
1840,-27
1841,-28
1842,-22
1843,-23
1844,-17
1845,-17
1846,-26
1847,-27
1848,-28
1849,-30
1850,-35
1851,-27
1852,-22
1853,-23
1854,-26
1855,-26
1856,-35
1857,-39
1858,-35
1859,-31
1860,-31
1861,-27
1862,-26
1863,-28
1864,-33
1865,-32
1866,-35
1867,-34
1868,-30
1869,-33
1870,-32
1871,-27
1872,-30
1873,-29
1874,-30
1875,-28
1876,-30
1877,-31
1878,-32
1879,-35
1880,-31
1881,-26
1882,-27
1883,-26
1884,-22
1885,-22
1886,-10
1887,-5
1888,0
1889,5
1890,4
1891,9
1892,11
1893,6
1894,13
1895,13
1896,14
1897,15
1898,9
1899,5
1900,1
1901,-5
1902,-7
1903,-9
1904,-12
1905,-13
1906,-11
1907,-14
1908,-19
1909,-21
1910,-27
1911,-32
1912,-32
1913,-40
1914,-42
1915,-40
1916,-39
1917,-40
1918,-39
1919,-41
1920,-43
1921,-44
1922,-44
1923,-43
1924,-43
1925,-43
1926,-40
1927,-39
1928,-38
1929,-39
1930,-37
1931,-37
1932,-34
1933,-30
1934,-29
1935,-28
1936,-29
1937,-21
1938,-6
1939,24
1940,63
1941,120
1942,170
1943,210
1944,228
1945,236
1946,230
1947,217
1948,193
1949,167
1950,155
1951,148
1952,146
1953,145
1954,147
1955,144
1956,126
1957,105
1958,87
1959,67
1960,75
1961,100
1962,125
1963,128
1964,106
1965,60
1966,10
1967,-17
1968,-28
1969,-28
1970,-30
1971,-35
1972,-41
1973,-50
1974,-52
1975,-53
1976,-59
1977,-64
1978,-66
1979,-60
1980,-56
1981,-54
1982,-56
1983,-57
1984,-60
1985,-59
1986,-58
1987,-62
1988,-62
1989,-59
1990,-57
1991,-58
1992,-62
1993,-65
1994,-67
1995,-67
1996,-64
1997,-66
1998,-64
1999,-66
2000,-71
2001,-70
2002,-71
2003,-74
2004,-78
2005,-80
2006,-88
2007,-91
2008,-84
2009,-86
2010,-89
2011,-93
2012,-87
2013,-88
2014,-87
2015,-92
2016,-91
2017,-94
2018,-92
2019,-91
2020,-93
2021,-95
2022,-92
2023,-90
2024,-88
2025,-90
2026,-86
2027,-85
2028,-84
2029,-84
2030,-85
2031,-84
2032,-81
2033,-80
2034,-71
2035,-69
2036,-69
2037,-66
2038,-68
2039,-67
2040,-64
2041,-61
2042,-61
2043,-53
2044,-53
2045,-47
2046,-46
2047,-48
2048,-54
2049,-55
2050,-61
2051,-62
2052,-64
2053,-65
2054,-67
2055,-64
2056,-65
2057,-64
2058,-68
2059,-70
2060,-68
2061,-70
2062,-68
2063,-68
2064,-71
2065,-77
2066,-75
2067,-78
2068,-82
2069,-83
2070,-88
2071,-83
2072,-84
2073,-86
2074,-89
2075,-84
2076,-85
2077,-87
2078,-88
2079,-89
2080,-90
2081,-89
2082,-89
2083,-91
2084,-90
2085,-88
2086,-93
2087,-89
2088,-82
2089,-85
2090,-82
2091,-83
2092,-86
2093,-85
2094,-91
2095,-90
2096,-88
2097,-87
2098,-84
2099,-80
2100,-73
2101,-74
2102,-72
2103,-72
2104,-65
2105,-57
2106,-50
2107,-46
2108,-44
2109,-47
2110,-41
2111,-43
2112,-40
2113,-37
2114,-42
2115,-45
2116,-49
2117,-53
2118,-56
2119,-58
2120,-60
2121,-69
2122,-75
2123,-76
2124,-76
2125,-77
2126,-78
2127,-79
2128,-80
2129,-85
2130,-91
2131,-94
2132,-98
2133,-96
2134,-95
2135,-96
2136,-98
2137,-94
2138,-94
2139,-95
2140,-97
2141,-98
2142,-97
2143,-96
2144,-96
2145,-99
2146,-95
2147,-92
2148,-90
2149,-92
2150,-92
2151,-88
2152,-86
2153,-80
2154,-75
2155,-54
2156,-28
2157,7
2158,50
2159,100
2160,137
2161,161
2162,167
2163,169
2164,156
2165,135
2166,113
2167,92
2168,78
2169,76
2170,75
2171,77
2172,71
2173,51
2174,27
2175,0
2176,-17
2177,-12
2178,12
2179,34
2180,40
2181,15
2182,-23
2183,-58
2184,-74
2185,-75
2186,-72
2187,-74
2188,-85
2189,-93
2190,-98
2191,-100
2192,-90
2193,-93
2194,-96
2195,-101
2196,-101
2197,-100
2198,-100
2199,-96
2200,-98
2201,-100
2202,-105
2203,-113
2204,-116
2205,-112
2206,-101
2207,-97
2208,-98
2209,-101
2210,-103
2211,-107
2212,-97
2213,-83
2214,-75
2215,-75
2216,-80
2217,-87
2218,-90
2219,-91
2220,-93
2221,-102
2222,-104
2223,-104
2224,-107
2225,-111
2226,-113
2227,-111
2228,-114
2229,-116
2230,-117
2231,-122
2232,-120
2233,-123
2234,-125
2235,-125
2236,-125
2237,-130
2238,-129
2239,-128
2240,-126
2241,-126
2242,-122
2243,-119
2244,-117
2245,-119
2246,-120
2247,-112
2248,-112
2249,-113
2250,-107
2251,-109
2252,-100
2253,-102
2254,-96
2255,-92
2256,-92
2257,-86
2258,-83
2259,-84
2260,-80
2261,-81
2262,-82
2263,-79
2264,-80
2265,-76
2266,-76
2267,-78
2268,-79
2269,-79
2270,-78
2271,-79
2272,-81
2273,-80
2274,-78
2275,-83
2276,-88
2277,-90
2278,-92
2279,-84
2280,-90
2281,-87
2282,-89
2283,-89
2284,-91
2285,-97
2286,-99
2287,-100
2288,-97
2289,-99
2290,-96
2291,-98
2292,-97
2293,-96
2294,-98
2295,-103
2296,-100
2297,-105
2298,-101
2299,-100
2300,-100
2301,-100
2302,-101
2303,-101
2304,-102
2305,-103
2306,-106
2307,-105
2308,-104
2309,-103
2310,-101
2311,-98
2312,-100
2313,-102
2314,-101
2315,-106
2316,-108
2317,-111
2318,-110
2319,-104
2320,-97
2321,-91
2322,-88
2323,-87
2324,-85
2325,-80
2326,-77
2327,-75
2328,-72
2329,-67
2330,-67
2331,-65
2332,-67
2333,-69
2334,-75
2335,-77
2336,-80
2337,-82
2338,-83
2339,-83
2340,-89
2341,-93
2342,-97
2343,-95
2344,-98
2345,-105
2346,-109
2347,-110
2348,-110
2349,-118
2350,-119
2351,-123
2352,-125
2353,-122
2354,-121
2355,-119
2356,-119
2357,-116
2358,-117
2359,-114
2360,-117
2361,-117
2362,-119
2363,-116
2364,-116
2365,-121
2366,-114
2367,-114
2368,-111
2369,-113
2370,-113
2371,-112
2372,-109
2373,-100
2374,-84
2375,-64
2376,-33
2377,9
2378,57
2379,101
2380,123
2381,126
2382,125
2383,114
2384,94
2385,73
2386,50
2387,39
2388,28
2389,26
2390,26
2391,23
2392,11
2393,-4
2394,-31
2395,-52
2396,-48
2397,-30
2398,-2
2399,14
2400,-1
2401,-43
2402,-89
2403,-117
2404,-123
2405,-123
2406,-118
2407,-128
2408,-140
2409,-149
2410,-156
2411,-152
2412,-154
2413,-150
2414,-152
2415,-150
2416,-154
2417,-153
2418,-156
2419,-157
2420,-156
2421,-149
2422,-153
2423,-150
2424,-156
2425,-154
2426,-153
2427,-158
2428,-157
2429,-158
2430,-154
2431,-153
2432,-157
2433,-161
2434,-160
2435,-162
2436,-165
2437,-164
2438,-161
2439,-163
2440,-158
2441,-158
2442,-162
2443,-170
2444,-176
2445,-176
2446,-174
2447,-170
2448,-168
2449,-167
2450,-169
2451,-168
2452,-169
2453,-169
2454,-167
2455,-169
2456,-171
2457,-165
2458,-159
2459,-159
2460,-155
2461,-154
2462,-155
2463,-152
2464,-156
2465,-152
2466,-146
2467,-140
2468,-138
2469,-143
2470,-142
2471,-135
2472,-133
2473,-128
2474,-125
2475,-126
2476,-121
2477,-116
2478,-114
2479,-116
2480,-119
2481,-121
2482,-123
2483,-122
2484,-116
2485,-110
2486,-114
2487,-113
2488,-116
2489,-122
2490,-121
2491,-121
2492,-128
2493,-124
2494,-118
2495,-123
2496,-120
2497,-125
2498,-122
2499,-125
2500,-127
2501,-127
2502,-132
2503,-128
2504,-127
2505,-130
2506,-130
2507,-128
2508,-133
2509,-136
2510,-135
2511,-127
2512,-124
2513,-126
2514,-119
2515,-126
2516,-128
2517,-128
2518,-128
2519,-128
2520,-124
2521,-128
2522,-127
2523,-121
2524,-117
2525,-120
2526,-128
2527,-126
2528,-124
2529,-123
2530,-120
2531,-118
2532,-121
2533,-117
2534,-114
2535,-111
2536,-109
2537,-106
2538,-104
2539,-99
2540,-96
2541,-88
2542,-83
2543,-81
2544,-81
2545,-77
2546,-72
2547,-67
2548,-66
2549,-75
2550,-79
