Date,Open
26/02/16,26.799999
25/02/16,26.49
24/02/16,25.889999
23/02/16,26.540001
22/02/16,26.870001
19/02/16,26.27
18/02/16,26.440001
17/02/16,26.17
16/02/16,25.27
12/02/16,24.889999
11/02/16,24.09
10/02/16,23.129999
09/02/16,22.6
08/02/16,22.629999
05/02/16,23.51
04/02/16,23.17
03/02/16,23.09
02/02/16,23.23
01/02/16,23.459999
29/01/16,23.4
28/01/16,23.73
27/01/16,23.690001
26/01/16,23.24
25/01/16,23.379999
22/01/16,23.6
21/01/16,23.09
20/01/16,23.4
19/01/16,23.799999
15/01/16,23.93
14/01/16,24.690001
13/01/16,25.42
12/01/16,25.51
11/01/16,24.93
08/01/16,25.549999
07/01/16,25.49
06/01/16,26.08
05/01/16,26.540001
04/01/16,26.389999
31/12/15,27.379999
30/12/15,27.66
29/12/15,27.440001
28/12/15,27.299999
24/12/15,27.41
23/12/15,27.040001
22/12/15,26.85
21/12/15,26.58
18/12/15,26.6
17/12/15,27.290001
16/12/15,27
15/12/15,26.719999
14/12/15,26.299999
11/12/15,26.49
10/12/15,26.74
09/12/15,26.959999
08/12/15,27.17
07/12/15,27.559999
04/12/15,26.950001
03/12/15,27.629999
02/12/15,27.49
01/12/15,27.200001
30/11/15,27.34
27/11/15,27.25
25/11/15,27.32
24/11/15,27.25
23/11/15,27.65
20/11/15,27.59
19/11/15,27.1
18/11/15,27
17/11/15,26.799999
16/11/15,26.07
13/11/15,26.290001
12/11/15,27.74
11/11/15,28.1
10/11/15,28.18
09/11/15,28.35
06/11/15,28.309999
05/11/15,28.5
04/11/15,28.790001
03/11/15,28.610001
02/11/15,28.870001
30/10/15,29
29/10/15,29.15
28/10/15,29.290001
27/10/15,28.719999
26/10/15,29.32
23/10/15,29.02
22/10/15,28.559999
21/10/15,28.6
20/10/15,28.200001
19/10/15,28.120001
16/10/15,28.34
15/10/15,28.1
14/10/15,27.75
13/10/15,27.75
12/10/15,27.93
09/10/15,28.01
08/10/15,27.51
07/10/15,27.52
06/10/15,27.030001
05/10/15,26.040001
02/10/15,25.4
01/10/15,26.049999
30/09/15,26
29/09/15,25.639999
28/09/15,25.83
25/09/15,25.809999
24/09/15,25.09
23/09/15,25.219999
22/09/15,25.059999
21/09/15,25.450001
18/09/15,25.57
17/09/15,25.959999
16/09/15,26.07
15/09/15,25.559999
14/09/15,26.15
11/09/15,26
10/09/15,25.9
09/09/15,26.5
08/09/15,25.98
04/09/15,25.42
03/09/15,25.879999
02/09/15,25.59
01/09/15,25.219999
31/08/15,25.940001
28/08/15,25.91
27/08/15,26
26/08/15,25.280001
25/08/15,25.940001
24/08/15,24.889999
21/08/15,26.879999
20/08/15,27.559999
19/08/15,28.1
18/08/15,28.709999
17/08/15,28.65
14/08/15,28.780001
13/08/15,28.780001
12/08/15,27.799999
11/08/15,28.24
10/08/15,28.48
07/08/15,28.17
06/08/15,28.370001
05/08/15,28.110001
04/08/15,28.219999
03/08/15,28.41
31/07/15,28.389999
30/07/15,28.219999
29/07/15,28.200001
28/07/15,28.34
27/07/15,28.309999
24/07/15,28.450001
23/07/15,27.700001
22/07/15,27.83
21/07/15,27.959999
20/07/15,28.129999
17/07/15,28.27
16/07/15,28.24
15/07/15,27.860001
14/07/15,27.870001
13/07/15,27.49
10/07/15,27.27
09/07/15,27.379999
08/07/15,27.08
07/07/15,27.219999
06/07/15,27
02/07/15,27.370001
01/07/15,27.42
30/06/15,27.83
29/06/15,27.99
26/06/15,28.49
25/06/15,28.559999
24/06/15,28.790001
23/06/15,29
22/06/15,29.1
19/06/15,29.24
18/06/15,28.85
17/06/15,28.84
16/06/15,28.35
15/06/15,28.23
12/06/15,28.66
11/06/15,28.75
10/06/15,28.469999
09/06/15,28.27
08/06/15,28.67
05/06/15,28.549999
04/06/15,28.9
03/06/15,29.209999
02/06/15,29.09
01/06/15,29.6
29/05/15,29.32
28/05/15,29.34
27/05/15,29.059999
26/05/15,29.190001
22/05/15,29.389999
21/05/15,29.610001
20/05/15,29.799999
19/05/15,29.870001
18/05/15,29.42
15/05/15,29.24
14/05/15,29.290001
13/05/15,29.139999
12/05/15,29.07
11/05/15,29.5
08/05/15,28.99
07/05/15,28.99
06/05/15,28.9
05/05/15,29.17
04/05/15,29.08
01/05/15,28.809999
30/04/15,28.85
29/04/15,29.059999
28/04/15,28.799999
27/04/15,28.879999
24/04/15,29.190001
23/04/15,28.4
22/04/15,28.67
21/04/15,28.719999
20/04/15,28.16
17/04/15,28.26
16/04/15,28.190001
15/04/15,28.1
14/04/15,28
13/04/15,27.99
10/04/15,27.58
09/04/15,27.59
08/04/15,27.370001
07/04/15,27.200001
06/04/15,26.959999
02/04/15,27.219999
01/04/15,27.309999
31/03/15,27.34
30/03/15,27.219999
27/03/15,27.07
26/03/15,27.190001
25/03/15,27.92
24/03/15,28.290001
23/03/15,28.440001
20/03/15,28.450001
19/03/15,28.1
18/03/15,27.879999
17/03/15,28.190001
16/03/15,28.1
13/03/15,28.02
12/03/15,28.049999
11/03/15,28.68
10/03/15,29.15
09/03/15,28.9
06/03/15,29.110001
05/03/15,29.469999
04/03/15,29.35
03/03/15,30.1
02/03/15,29.360001
27/02/15,29.889999
26/02/15,29.52
25/02/15,29.440001
24/02/15,29.559999
23/02/15,29.629999
20/02/15,29.35
19/02/15,29.309999
18/02/15,29.190001
17/02/15,29.26
13/02/15,29.379999
12/02/15,28.99
11/02/15,27.65
10/02/15,27.16
09/02/15,27.209999
06/02/15,27.370001
05/02/15,26.75
04/02/15,27.059999
03/02/15,26.9
02/02/15,26.389999
30/01/15,26.879999
29/01/15,26.74
28/01/15,27.389999
27/01/15,27.52
26/01/15,28.219999
23/01/15,28.360001
22/01/15,27.549999
21/01/15,28.059999
20/01/15,27.76
16/01/15,27.360001
15/01/15,28.09
14/01/15,27.84
13/01/15,28.209999
12/01/15,28
09/01/15,27.67
08/01/15,27.540001
07/01/15,27.139999
06/01/15,27.139999
05/01/15,27.32
02/01/15,27.860001
31/12/14,28.280001
30/12/14,28.440001
29/12/14,28.35
26/12/14,28.5
24/12/14,28.290001
23/12/14,28.219999
22/12/14,27.799999
19/12/14,27.65
18/12/14,27.040001
17/12/14,26.620001
16/12/14,26.5
15/12/14,26.889999
12/12/14,26.709999
11/12/14,26.969999
10/12/14,27.26
09/12/14,26.950001
08/12/14,27.42
05/12/14,27.790001
04/12/14,27.92
03/12/14,27.709999
02/12/14,27.6
01/12/14,27.5
28/11/14,27.52
26/11/14,27.299999
25/11/14,27.030001
24/11/14,26.879999
21/11/14,26.950001
20/11/14,26.49
19/11/14,26.58
18/11/14,26.5
17/11/14,26.110001
14/11/14,25.76
13/11/14,24.93
12/11/14,24.91
11/11/14,25.200001
10/11/14,25.040001
07/11/14,25.299999
06/11/14,25.1
05/11/14,24.969999
04/11/14,24.6
03/11/14,24.450001
31/10/14,24.59
30/10/14,24
29/10/14,24.01
28/10/14,23.82
27/10/14,23.620001
24/10/14,23.6
23/10/14,23.610001
22/10/14,23.67
21/10/14,23.1
20/10/14,22.9
17/10/14,22.98
16/10/14,22.65
15/10/14,22.790001
14/10/14,23.059999
13/10/14,23.24
10/10/14,23.91
09/10/14,24.51
08/10/14,24.57
07/10/14,25.01
06/10/14,25.35
03/10/14,25.209999
02/10/14,25.049999
01/10/14,25.200001
30/09/14,24.9
29/09/14,24.73
26/09/14,24.5
25/09/14,24.959999
24/09/14,24.73
23/09/14,24.870001
22/09/14,25.190001
19/09/14,25.209999
18/09/14,25.17
17/09/14,25.139999
16/09/14,25
15/09/14,24.950001
12/09/14,25.16
11/09/14,24.92
10/09/14,24.84
09/09/14,24.879999
08/09/14,24.93
05/09/14,24.860001
04/09/14,25.08
03/09/14,24.940001
02/09/14,24.940001
29/08/14,24.9
28/08/14,24.700001
27/08/14,24.790001
26/08/14,24.700001
25/08/14,24.700001
22/08/14,24.870001
21/08/14,24.75
20/08/14,24.549999
19/08/14,24.629999
18/08/14,24.49
15/08/14,24.66
14/08/14,24.940001
13/08/14,25.17
12/08/14,25.209999
11/08/14,25.09
08/08/14,24.870001
07/08/14,25.01
06/08/14,24.93
05/08/14,25.02
04/08/14,24.940001
01/08/14,25.139999
31/07/14,25.48
30/07/14,25.83
29/07/14,25.879999
28/07/14,25.73
25/07/14,25.799999
24/07/14,25.780001
23/07/14,25.719999
22/07/14,25.950001
21/07/14,25.889999
18/07/14,25.700001
17/07/14,25.84
16/07/14,25.73
15/07/14,25.379999
14/07/14,25.610001
11/07/14,25.52
10/07/14,25.25
09/07/14,25.219999
08/07/14,25.209999
07/07/14,25
03/07/14,25.15
02/07/14,24.969999
01/07/14,24.99
30/06/14,24.67
27/06/14,24.6
26/06/14,24.66
25/06/14,24.549999
24/06/14,24.620001
23/06/14,24.809999
20/06/14,24.629999
19/06/14,24.620001
18/06/14,24.700001
17/06/14,24.49
16/06/14,24.52
13/06/14,24.67
12/06/14,24.950001
11/06/14,24.85
10/06/14,24.73
09/06/14,24.790001
06/06/14,24.73
05/06/14,24.620001
04/06/14,24.610001
03/06/14,24.75
02/06/14,24.639999
30/05/14,24.709999
29/05/14,24.85
28/05/14,24.629999
27/05/14,24.74
23/05/14,24.379999
22/05/14,24.42
21/05/14,24.219999
20/05/14,24.26
19/05/14,24.24
16/05/14,24.139999
15/05/14,24.27
14/05/14,22.92
13/05/14,23.139999
12/05/14,23.040001
09/05/14,22.959999
08/05/14,22.9
07/05/14,22.719999
06/05/14,22.84
05/05/14,22.9
02/05/14,23.110001
01/05/14,23.139999
30/04/14,23.08
29/04/14,23.200001
28/04/14,23.15
25/04/14,23.27
24/04/14,23.639999
23/04/14,23.52
22/04/14,23.43
21/04/14,23.219999
17/04/14,23.01
16/04/14,23.030001
15/04/14,22.84
14/04/14,22.629999
11/04/14,22.549999
10/04/14,23.17
09/04/14,23
08/04/14,22.639999
07/04/14,22.6
04/04/14,23.280001
03/04/14,23.049999
02/04/14,23.110001
01/04/14,22.33
31/03/14,22.49
28/03/14,22.09
27/03/14,22.129999
26/03/14,22.440001
25/03/14,21.690001
24/03/14,21.68
21/03/14,21.940001
20/03/14,21.59
19/03/14,21.690001
18/03/14,21.34
17/03/14,21.35
14/03/14,21.549999
13/03/14,21.889999
12/03/14,21.530001
11/03/14,21.860001
10/03/14,21.629999
07/03/14,21.92
06/03/14,21.879999
05/03/14,21.9
04/03/14,21.780001
03/03/14,21.57
28/02/14,21.969999
27/02/14,21.879999
26/02/14,21.84
25/02/14,22.15
24/02/14,22.190001
21/02/14,22.370001
20/02/14,22.24
19/02/14,22.33
18/02/14,22.49
14/02/14,22.219999
13/02/14,21.99
12/02/14,22.610001
11/02/14,22.780001
10/02/14,22.639999
07/02/14,22.52
06/02/14,22.040001
05/02/14,21.690001
04/02/14,21.58
03/02/14,21.93
31/01/14,21.610001
30/01/14,21.77
29/01/14,21.620001
28/01/14,21.879999
27/01/14,21.77
24/01/14,22.4
23/01/14,22.690001
22/01/14,22.91
21/01/14,22.91
17/01/14,22.58
16/01/14,22.85
15/01/14,22.5
14/01/14,22.33
13/01/14,22.389999
10/01/14,22.23
09/01/14,22.290001
08/01/14,22.290001
07/01/14,22.26
06/01/14,21.959999
03/01/14,22.09
02/01/14,22.17
31/12/13,22.25
30/12/13,22
27/12/13,21.790001
26/12/13,21.719999
24/12/13,21.459999
23/12/13,21.25
20/12/13,21.059999
19/12/13,21.07
18/12/13,20.879999
17/12/13,20.74
16/12/13,20.35
13/12/13,20.58
12/12/13,20.82
11/12/13,20.99
10/12/13,21.26
09/12/13,21.299999
06/12/13,21.120001
05/12/13,21.200001
04/12/13,21.09
03/12/13,21.049999
02/12/13,21.290001
29/11/13,21.389999
27/11/13,21.290001
26/11/13,21.299999
25/11/13,21.450001
22/11/13,21.41
21/11/13,21.360001
20/11/13,21.469999
19/11/13,21.309999
18/11/13,21.6
15/11/13,21.459999
14/11/13,20.940001
13/11/13,23.6
12/11/13,23.43
11/11/13,23.5
08/11/13,23.280001
07/11/13,23.41
06/11/13,23.209999
05/11/13,22.610001
04/11/13,22.549999
01/11/13,22.66
31/10/13,22.639999
30/10/13,22.870001
29/10/13,22.66
28/10/13,22.4
25/10/13,22.59
24/10/13,22.34
23/10/13,22.610001
22/10/13,22.99
21/10/13,23.110001
18/10/13,22.860001
17/10/13,22.799999
16/10/13,23.219999
15/10/13,23.360001
14/10/13,23.16
11/10/13,23.02
10/10/13,22.700001
09/10/13,22.66
08/10/13,22.969999
07/10/13,22.76
04/10/13,22.959999
03/10/13,23.24
02/10/13,23.1
01/10/13,23.33
30/09/13,23.120001
27/09/13,23.35
26/09/13,24.299999
25/09/13,24.190001
24/09/13,24.139999
23/09/13,24.379999
20/09/13,24.73
19/09/13,24.5
18/09/13,24.33
17/09/13,24.389999
16/09/13,24.43
13/09/13,24.33
12/09/13,24.42
11/09/13,24.200001
10/09/13,24.030001
09/09/13,23.610001
06/09/13,23.82
05/09/13,23.809999
04/09/13,23.52
03/09/13,23.58
30/08/13,23.459999
29/08/13,23.469999
28/08/13,23.549999
27/08/13,23.719999
26/08/13,23.84
23/08/13,24.07
22/08/13,24.07
21/08/13,24.360001
20/08/13,24.280001
19/08/13,24.32
16/08/13,24.530001
15/08/13,24.389999
14/08/13,26.450001
13/08/13,26.450001
12/08/13,25.860001
09/08/13,26.299999
08/08/13,26.27
07/08/13,26.309999
06/08/13,26.41
05/08/13,26.110001
02/08/13,25.799999
01/08/13,25.790001
31/07/13,25.799999
30/07/13,25.459999
29/07/13,25.360001
26/07/13,25.25
25/07/13,25.6
24/07/13,25.84
23/07/13,25.700001
22/07/13,26
19/07/13,25.860001
18/07/13,25.870001
17/07/13,25.799999
16/07/13,25.860001
15/07/13,25.780001
12/07/13,25.85
11/07/13,25.620001
10/07/13,25.07
09/07/13,24.76
08/07/13,24.66
05/07/13,24.639999
03/07/13,24.360001
02/07/13,24.24
01/07/13,24.42
28/06/13,24.43
27/06/13,24.469999
26/06/13,24.299999
25/06/13,24.309999
24/06/13,24.32
21/06/13,24.379999
20/06/13,24.48
19/06/13,24.780001
18/06/13,24.719999
17/06/13,24.26
14/06/13,24.309999
13/06/13,23.93
12/06/13,24.219999
11/06/13,24.129999
10/06/13,24.57
07/06/13,24.620001
06/06/13,24.48
05/06/13,24.27
04/06/13,24.27
03/06/13,24.26
31/05/13,24.200001
30/05/13,24.15
29/05/13,23.709999
28/05/13,23.809999
24/05/13,23.389999
23/05/13,23.120001
22/05/13,24
21/05/13,23.889999
20/05/13,23.9
17/05/13,23.85
16/05/13,23.51
15/05/13,21.25
14/05/13,21.209999
13/05/13,21.139999
10/05/13,20.83
09/05/13,20.719999
08/05/13,20.4
07/05/13,20.68
06/05/13,20.870001
03/05/13,20.93
02/05/13,20.469999
01/05/13,20.83
30/04/13,20.99
29/04/13,20.65
26/04/13,20.610001
25/04/13,20.5
24/04/13,20.469999
23/04/13,20.75
22/04/13,20.530001
19/04/13,20.200001
18/04/13,20.74
17/04/13,20.950001
16/04/13,21.15
15/04/13,21.450001
12/04/13,21.67
11/04/13,21.33
10/04/13,21.07
09/04/13,20.639999
08/04/13,20.690001
05/04/13,20.25
04/04/13,21.01
03/04/13,21.280001
02/04/13,20.959999
01/04/13,21.040001
28/03/13,20.84
27/03/13,20.68
26/03/13,20.940001
25/03/13,20.879999
22/03/13,20.93
21/03/13,21
20/03/13,21.629999
19/03/13,21.709999
18/03/13,21.74
15/03/13,21.57
14/03/13,21.700001
13/03/13,21.65
12/03/13,21.76
11/03/13,21.77
08/03/13,21.84
07/03/13,21.719999
06/03/13,21.299999
05/03/13,20.83
04/03/13,20.74
01/03/13,20.709999
28/02/13,20.889999
27/02/13,20.6
26/02/13,20.540001
25/02/13,21
22/02/13,20.809999
21/02/13,21
20/02/13,21.49
19/02/13,21.01
15/02/13,20.940001
14/02/13,20.879999
13/02/13,21
12/02/13,21.25
11/02/13,21.24
08/02/13,21.17
07/02/13,21.209999
06/02/13,21.049999
05/02/13,20.879999
04/02/13,20.870001
01/02/13,20.73
31/01/13,20.620001
30/01/13,20.860001
29/01/13,20.98
28/01/13,21.209999
25/01/13,21.1
24/01/13,20.85
23/01/13,20.889999
22/01/13,20.950001
18/01/13,20.85
17/01/13,20.790001
16/01/13,20.91
15/01/13,20.92
14/01/13,20.68
11/01/13,20.4
10/01/13,20.35
09/01/13,20.26
08/01/13,20.18
07/01/13,20.379999
04/01/13,20.41
03/01/13,20.459999
02/01/13,20.120001
31/12/12,19.379999
28/12/12,19.49
27/12/12,19.889999
26/12/12,19.83
24/12/12,19.870001
21/12/12,19.950001
20/12/12,20.27
19/12/12,20.42
18/12/12,20.1
17/12/12,19.879999
14/12/12,19.74
13/12/12,19.690001
12/12/12,19.84
11/12/12,19.85
10/12/12,19.35
07/12/12,19.6
06/12/12,19.219999
05/12/12,19.16
04/12/12,19.08
03/12/12,19.02
30/11/12,19.040001
29/11/12,18.98
28/11/12,18.889999
27/11/12,18.9
26/11/12,18.790001
23/11/12,18.6
21/11/12,18.370001
20/11/12,18.290001
19/11/12,18.27
16/11/12,17.93
15/11/12,17.75
14/11/12,18.049999
13/11/12,16.709999
12/11/12,16.860001
09/11/12,16.700001
08/11/12,17.219999
07/11/12,17.450001
06/11/12,17.440001
05/11/12,17.33
02/11/12,17.639999
01/11/12,17.17
31/10/12,17.379999
26/10/12,17.200001
25/10/12,17.530001
24/10/12,18.030001
23/10/12,18
22/10/12,18.120001
19/10/12,18.58
18/10/12,18.610001
17/10/12,18.57
16/10/12,18.629999
15/10/12,18.49
12/10/12,18.26
11/10/12,18.469999
10/10/12,18.799999
09/10/12,18.93
08/10/12,18.889999
05/10/12,19.040001
04/10/12,19.01
03/10/12,18.959999
02/10/12,19.09
01/10/12,19.23
28/09/12,19
27/09/12,18.68
26/09/12,18.690001
25/09/12,18.950001
24/09/12,18.860001
21/09/12,19.15
20/09/12,19.030001
19/09/12,19.18
18/09/12,19.059999
17/09/12,19.16
14/09/12,19.360001
13/09/12,19.059999
12/09/12,19.110001
11/09/12,19.120001
10/09/12,19.43
07/09/12,19.549999
06/09/12,19.07
05/09/12,19
04/09/12,18.99
31/08/12,19.1
30/08/12,19.08
29/08/12,19.219999
28/08/12,19.309999
27/08/12,19.24
24/08/12,19.040001
23/08/12,19.15
22/08/12,19.07
21/08/12,19
20/08/12,19
17/08/12,19.030001
16/08/12,18.629999
15/08/12,17.15
14/08/12,17.4
13/08/12,17.540001
10/08/12,17.49
09/08/12,17.610001
08/08/12,17.040001
07/08/12,16.84
06/08/12,16.49
03/08/12,16.08
02/08/12,15.8
01/08/12,16.01
31/07/12,15.87
30/07/12,15.71
27/07/12,15.51
26/07/12,15.7
25/07/12,15.2
24/07/12,15.75
23/07/12,16.059999
20/07/12,16.58
19/07/12,16.73
18/07/12,16.25
17/07/12,16.370001
16/07/12,16.209999
13/07/12,15.99
12/07/12,16.16
11/07/12,16.4
10/07/12,16.76
09/07/12,16.73
06/07/12,16.879999
05/07/12,16.99
03/07/12,17.02
02/07/12,17.110001
29/06/12,16.790001
28/06/12,16.629999
27/06/12,16.870001
26/06/12,16.969999
25/06/12,17.01
22/06/12,16.98
21/06/12,17.51
20/06/12,17.370001
19/06/12,17.280001
18/06/12,17.08
15/06/12,16.969999
14/06/12,16.68
13/06/12,16.74
12/06/12,16.57
11/06/12,16.870001
08/06/12,16.559999
07/06/12,16.879999
06/06/12,16.290001
05/06/12,16.059999
04/06/12,15.98
01/06/12,16.08
31/05/12,16.360001
30/05/12,16.459999
29/05/12,16.51
25/05/12,16.459999
24/05/12,16.690001
23/05/12,16.559999
22/05/12,16.66
21/05/12,16.51
18/05/12,16.610001
17/05/12,16.690001
16/05/12,16.83
15/05/12,16.74
14/05/12,16.4
11/05/12,16.76
10/05/12,17.17
09/05/12,18.58
08/05/12,18.9
07/05/12,19.02
04/05/12,19.52
03/05/12,19.92
02/05/12,19.91
01/05/12,20.110001
30/04/12,19.85
27/04/12,19.639999
26/04/12,19.48
25/04/12,19.59
24/04/12,19.76
23/04/12,19.77
20/04/12,19.93
19/04/12,20.02
18/04/12,19.950001
17/04/12,19.809999
16/04/12,19.92
13/04/12,20.02
12/04/12,20.09
11/04/12,19.68
10/04/12,19.940001
09/04/12,19.969999
05/04/12,20.18
04/04/12,20.639999
03/04/12,21.110001
02/04/12,21.139999
30/03/12,21.120001
29/03/12,20.959999
28/03/12,20.85
27/03/12,20.93
26/03/12,20.700001
23/03/12,20.34
22/03/12,20.35
21/03/12,20.559999
20/03/12,20.040001
19/03/12,19.940001
16/03/12,20.01
15/03/12,20.059999
14/03/12,20.16
13/03/12,19.9
12/03/12,19.82
09/03/12,19.73
08/03/12,19.57
07/03/12,19.5
06/03/12,19.43
05/03/12,19.73
02/03/12,19.84
01/03/12,19.91
29/02/12,20.18
28/02/12,20.16
27/02/12,19.99
24/02/12,20.27
23/02/12,20.08
22/02/12,20.41
21/02/12,20.299999
17/02/12,20.200001
16/02/12,19.98
15/02/12,20.09
14/02/12,19.9
13/02/12,20.01
10/02/12,19.790001
09/02/12,20.23
08/02/12,20.219999
07/02/12,20.09
06/02/12,20.040001
03/02/12,19.99
02/02/12,19.83
01/02/12,19.84
31/01/12,19.690001
30/01/12,19.4
27/01/12,19.58
26/01/12,19.969999
25/01/12,19.799999
24/01/12,19.75
23/01/12,19.85
20/01/12,19.75
19/01/12,19.68
18/01/12,19.370001
17/01/12,19.23
13/01/12,19.01
12/01/12,19.120001
11/01/12,18.940001
10/01/12,19.08
09/01/12,18.870001
06/01/12,18.950001
05/01/12,18.93
04/01/12,18.440001
03/01/12,18.549999
30/12/11,18.190001
29/12/11,18.15
28/12/11,18.52
27/12/11,18.48
23/12/11,18.15
22/12/11,18.01
21/12/11,18.23
20/12/11,17.92
19/12/11,17.959999
16/12/11,18.190001
15/12/11,18.17
14/12/11,18.459999
13/12/11,18.57
12/12/11,18.620001
09/12/11,18.58
08/12/11,18.870001
07/12/11,18.76
06/12/11,18.780001
05/12/11,18.84
02/12/11,18.68
01/12/11,18.68
30/11/11,18.24
29/11/11,18.01
28/11/11,17.92
25/11/11,17.25
23/11/11,17.719999
22/11/11,17.9
21/11/11,18.129999
18/11/11,18.459999
17/11/11,18.799999
16/11/11,18.950001
15/11/11,18.809999
14/11/11,18.950001
11/11/11,18.790001
10/11/11,18.690001
09/11/11,18.040001
08/11/11,18.15
07/11/11,18
04/11/11,18.08
03/11/11,17.98
02/11/11,17.74
01/11/11,18.049999
31/10/11,18.34
28/10/11,18.280001
27/10/11,18.040001
26/10/11,17.76
25/10/11,17.540001
24/10/11,17.379999
21/10/11,17.33
20/10/11,17.200001
19/10/11,17.4
18/10/11,17.18
17/10/11,17.370001
14/10/11,17.540001
13/10/11,17.17
12/10/11,17.129999
11/10/11,17
10/10/11,16.91
07/10/11,16.76
06/10/11,16.209999
05/10/11,15.57
04/10/11,14.95
03/10/11,15.3
30/09/11,15.63
29/09/11,16.09
28/09/11,16.18
27/09/11,16.16
26/09/11,15.65
23/09/11,15.16
22/09/11,15.49
21/09/11,16.530001
20/09/11,16.450001
19/09/11,16.450001
16/09/11,16.719999
15/09/11,16.469999
14/09/11,16.389999
13/09/11,16.08
12/09/11,15.55
09/09/11,16.15
08/09/11,15.85
07/09/11,15.42
06/09/11,15.1
02/09/11,15.51
01/09/11,15.69
31/08/11,15.73
30/08/11,15.67
29/08/11,15.51
26/08/11,15.08
25/08/11,15.52
24/08/11,15.36
23/08/11,15.01
22/08/11,15.23
19/08/11,14.92
18/08/11,15.39
17/08/11,15.97
16/08/11,15.86
15/08/11,16.01
12/08/11,15.94
11/08/11,15.45
